AÑO;PERIODO;FECHA ENVIO;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CODIGO CENTRO ATENCION;NOMBRE CENTRO ATENCION;N° DE CEM;N° CASOS ATENDIDOS-TOTAL;N° CASOS ATENDIDOS - HOMBRES - TOTAL;N° CASOS ATENDIDOS - MUJERES - TOTAL;N° CASOS ATENDIDOS - VIOLENCIA PSICOLOGICA;N° CASOS ATENDIDOS - VIOLENCIA FISICA;N° CASOS ATENDIDOS - VIOLENCIA SEXUAL;N° CASOS ATENDIDOS - VIOLENCIA ECONÓMICA O PATRIMONIAL;N° CASOS ATENDIDOS - 0_5 - TOTAL;N° CASOS ATENDIDOS - 0_5 - HOMBRES;N° CASOS ATENDIDOS - 0_5 - MUJERES;N° CASOS ATENDIDOS - 6_11 - TOTAL;N° CASOS ATENDIDOS - 6_11 - HOMBRES;N° CASOS ATENDIDOS - 6_11 - MUJERES;N° CASOS ATENDIDOS - 12_17 - TOTAL;N° CASOS ATENDIDOS - 12_17 - HOMBRES;N° CASOS ATENDIDOS - 12_17 - MUJERES;N° CASOS ATENDIDOS - 18_25 - TOTAL;N° CASOS ATENDIDOS - 18_25  - HOMBRES;N° CASOS ATENDIDOS - 18_25 - MUJERES;N° CASOS ATENDIDOS - 18_29 - TOTAL;N° CASOS ATENDIDOS - 18_29  - HOMBRES;N° CASOS ATENDIDOS - 18_29 - MUJERES;N° CASOS ATENDIDOS - 26_35 - TOTAL;N° CASOS ATENDIDOS - 26_35 - HOMBRES;N° CASOS ATENDIDOS - 26_35 - MUJERES;N° CASOS ATENDIDOS - 36_45 - TOTAL;N° CASOS ATENDIDOS - 36_45 - HOMBRES;N° CASOS ATENDIDOS - 36_45 - MUJERES;N° CASOS ATENDIDOS - 30_59 - TOTAL;N° CASOS ATENDIDOS - 30_59 - HOMBRES;N° CASOS ATENDIDOS - 30_59 - MUJERES;N° CASOS ATENDIDOS - 46_59 - TOTAL;N° CASOS ATENDIDOS - 46_59 - HOMBRES;N° CASOS ATENDIDOS - 46_59 - MUJERES;N° CASOS ATENDIDOS - 60_MÁS - TOTAL;N° CASOS ATENDIDOS - 60_MÁS - HOMBRES;N° CASOS ATENDIDOS - 60_MÁS - MUJERES;N° DE ACTIVIDADES - TOTAL
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60901;CAJAMARCA;SAN IGNACIO;SAN IGANCIO;CEM119;SAN IGNACIO;1;196;15;181;70;77;49;;9;;;16;;;37;;;36;;;;;;41;;;25;;;;;;25;;;7;;;1 915
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;51001;AYACUCHO;VÍCTOR FAJARDO;HUANCAPI;CEM120;VICTOR FAJARDO;1;228;64;164;139;61;28;;22;;;45;;;58;;;15;;;;;;30;;;29;;;;;;17;;;12;;;5 114
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;10501;AMAZONAS;LUYA;LAMUD;CEM121;LUYA;1;48;6;42;15;24;9;;4;;;4;;;9;;;1;;;;;;8;;;14;;;;;;5;;;3;;;652
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150125;LIMA METROPOLITANA;LIMA;PUENTE PIEDRA;CEM122;PUENTE PIEDRA;1;270;29;241;138;68;64;;19;;;48;;;41;;;42;;;;;;60;;;40;;;;;;13;;;7;;;2 886
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210401;PUNO;CHUCUITO;JULI;CEM123;CHUCUITO;1;89;5;84;65;19;5;;1;;;5;;;5;;;15;;;;;;23;;;19;;;;;;14;;;7;;;1 477
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150601;LIMA PROVINCIAS;HUARAL;HUARAL;CEM124;HUARAL;1;580;113;467;326;209;45;;44;;;84;;;91;;;61;;;;;;108;;;105;;;;;;58;;;29;;;7 272
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220501;SAN MARTÍN;LAMAS;LAMAS;CEM125;LAMAS;1;124;18;106;37;68;19;;5;;;12;;;33;;;16;;;;;;25;;;25;;;;;;6;;;2;;;2 831
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100501;HUÁNUCO;HUAMALÍES;LLATA;CEM126;HUAMALIES;1;167;17;150;54;70;43;;2;;;4;;;22;;;31;;;;;;33;;;36;;;;;;28;;;11;;;1 623
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;81201;CUSCO;QUISPICANCHI;URCOS;CEM127;QUISPICANCHI;1;254;17;237;88;144;22;;4;;;15;;;33;;;49;;;;;;63;;;54;;;;;;30;;;6;;;3 856
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200501;PIURA;PAITA;PAITA;CEM128;PAITA;1;211;21;190;98;91;22;;1;;;6;;;30;;;46;;;;;;79;;;33;;;;;;14;;;2;;;2 042
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;22001;ÁNCASH;YUNGAY;YUNGAY;CEM129;YUNGAY;1;116;22;94;29;67;20;;6;;;24;;;24;;;16;;;;;;24;;;15;;;;;;6;;;1;;;3 366
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;21001;ÁNCASH;HUARI;HUARI;CEM130;HUARI;1;194;38;156;69;114;11;;11;;;23;;;25;;;26;;;;;;45;;;30;;;;;;18;;;16;;;5 903
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;180301;MOQUEGUA;ILO;ILO;CEM131;ILO;1;206;33;173;114;75;17;;19;;;28;;;24;;;25;;;;;;40;;;44;;;;;;21;;;5;;;4 101
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200701;PIURA;TALARA;PARIÑAS;CEM132;TALARA;1;301;22;279;196;73;32;;7;;;16;;;37;;;56;;;;;;86;;;67;;;;;;26;;;6;;;6 482
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;200301;PIURA;HUANCABAMBA;HUANCABAMBA;CEM133;HUANCABAMBA;1;135;10;125;53;55;27;;2;;;11;;;17;;;21;;;;;;45;;;17;;;;;;12;;;10;;;1 323
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100801;HUÁNUCO;PACHITEA;PANAO;CEM134;PACHITEA;1;161;18;143;62;60;39;;7;;;17;;;39;;;33;;;;;;35;;;22;;;;;;5;;;3;;;2 191
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;90301;HUANCAVELICA;ANGARAES;LIRCAY;CEM135;ANGARAES;1;130;10;120;26;83;21;;9;;;8;;;20;;;27;;;;;;22;;;21;;;;;;17;;;6;;;2 143
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60601;CAJAMARCA;CUTERVO;CUTERVO;CEM136;CUTERVO;1;89;5;84;19;48;22;;4;;;6;;;20;;;10;;;;;;18;;;17;;;;;;12;;;2;;;3 418
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130401;LA LIBERTAD;CHEPÉN;CHEPÉN;CEM137;CHEPEN;1;268;30;238;90;132;46;;13;;;30;;;47;;;32;;;;;;75;;;45;;;;;;17;;;9;;;4 736
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60701;CAJAMARCA;HUALGAYOC;BAMBAMARCA;CEM138;HUALGAYOC;1;202;41;161;71;120;11;;18;;;27;;;23;;;37;;;;;;49;;;28;;;;;;12;;;8;;;2 006
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160401;LORETO;MARISCAL RAMÓN CASTILLA;RAMÓN CASTILLA;CEM139;CABALLO COCHA;1;160;18;142;87;35;38;;14;;;21;;;29;;;26;;;;;;36;;;19;;;;;;9;;;6;;;4 584
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;40701;AREQUIPA;ISLAY;MOLLENDO;CEM140;ISLAY;1;165;14;151;91;56;18;;4;;;25;;;18;;;20;;;;;;38;;;29;;;;;;20;;;11;;;4 575
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;131201;LA LIBERTAD;VIRÚ;VIRÚ;CEM141;VIRU;1;141;7;134;39;72;30;;2;;;19;;;30;;;21;;;;;;34;;;21;;;;;;10;;;4;;;2 680
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110207;ICA;CHINCHA;PUEBLO NUEVO ;CEM142;PUEBLO NUEVO;1;454;62;392;193;219;42;;29;;;43;;;57;;;89;;;;;;108;;;78;;;;;;41;;;9;;;4 008
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;20801;ÁNCASH;CASMA;CASMA;CEM143;CASMA;1;175;20;155;74;81;20;;13;;;24;;;25;;;21;;;;;;41;;;31;;;;;;16;;;4;;;2 583
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;211001;PUNO;SAN ANTONIO DE PUTINA ;PUTINA;CEM144;SAN ANTONIO DE PUTINA;1;123;7;116;20;96;7;;0;;;2;;;13;;;29;;;;;;35;;;24;;;;;;14;;;6;;;8 024
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150128;LIMA METROPOLITANA;LIMA;RÍMAC;CEM145;RÍMAC;1;330;48;282;149;147;34;;19;;;60;;;46;;;26;;;;;;72;;;56;;;;;;29;;;22;;;5 119
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;80301;CUSCO;ANTA;ANTA;CEM146;ANTA;1;227;25;202;98;112;17;;8;;;21;;;26;;;28;;;;;;56;;;54;;;;;;24;;;10;;;5 928
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;230201;TACNA;CANDARAVE;CANDARAVE;CEM147;CANDARAVE;1;47;9;38;23;16;8;;0;;;4;;;5;;;3;;;;;;11;;;14;;;;;;4;;;6;;;292
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60201;CAJAMARCA;CAJABAMBA;CAJABAMBA;CEM148;CAJABAMBA;1;53;1;52;30;14;9;;0;;;0;;;5;;;18;;;;;;11;;;7;;;;;;10;;;2;;;877
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;30501;APURÍMAC;COTABAMBAS;TAMBOBAMBA;CEM149;COTABAMBAS;1;286;31;255;165;106;15;;4;;;20;;;27;;;59;;;;;;69;;;49;;;;;;48;;;10;;;4 920
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210301;PUNO;CARABAYA;MACUSANI;CEM150;CARABAYA;1;53;4;49;5;40;8;;2;;;9;;;2;;;5;;;;;;17;;;11;;;;;;6;;;1;;;703
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;211201;PUNO;SANDIA;SANDIA;CEM151;SANDIA;1;20;0;20;3;12;5;;0;;;2;;;3;;;2;;;;;;5;;;4;;;;;;2;;;2;;;77
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;CEM152;DATEM DEL MARAÑON;1;93;6;87;39;39;15;;0;;;4;;;15;;;27;;;;;;20;;;20;;;;;;5;;;2;;;441
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;81301;CUSCO;URUBAMBA;URUBAMBA;CEM153;URUBAMBA;1;101;2;99;49;51;1;;0;;;0;;;3;;;17;;;;;;35;;;26;;;;;;16;;;4;;;772
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120501;JUNÍN;JUNÍN;JUNÍN;CEM154;JUNIN;1;177;43;134;62;95;20;;30;;;13;;;34;;;37;;;;;;25;;;25;;;;;;9;;;4;;;3 070
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150201;LIMA PROVINCIAS;BARRANCA;BARRANCA;CEM155;BARRANCA;1;62;6;56;27;21;14;;1;;;8;;;8;;;4;;;;;;20;;;14;;;;;;4;;;3;;;725
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;10401;AMAZONAS;CONDORCANQUI;NIEVA;CEM156;CONDORCANQUI;1;58;8;50;20;24;14;;4;;;13;;;9;;;10;;;;;;13;;;5;;;;;;4;;;0;;;705
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100301;HUÁNUCO;DOS DE MAYO;LA UNIÓN;CEM157;DOS DE MAYO;1;45;5;40;11;25;9;;0;;;3;;;7;;;6;;;;;;12;;;10;;;;;;4;;;3;;;340
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210601;PUNO;HUANCANÉ;HUANCANÉ;CEM158;HUANCANE;1;66;1;65;20;40;6;;0;;;3;;;12;;;6;;;;;;20;;;13;;;;;;10;;;2;;;1 031
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;21201;ÁNCASH;HUAYLAS;CARAZ;CEM159;HUAYLAS;1;97;20;77;25;51;21;;3;;;13;;;26;;;14;;;;;;12;;;11;;;;;;12;;;6;;;771
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;90601;HUANCAVELICA;HUAYTARA;HUAYTARA;CEM160;HUAYTARA;1;51;14;37;19;23;9;;3;;;12;;;13;;;3;;;;;;10;;;5;;;;;;5;;;0;;;949
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210701;PUNO;LAMPA;LAMPA;CEM161;LAMPA;1;35;1;34;9;21;5;;1;;;0;;;2;;;10;;;;;;7;;;6;;;;;;6;;;3;;;405
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;250201;UCAYALI;ATALAYA;RAYMONDI;CEM162;ATALAYA;1;5;0;5;1;3;1;;0;;;0;;;1;;;1;;;;;;2;;;0;;;;;;1;;;0;;;25
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;20601;ÁNCASH;CARHUAZ;CARHUAZ;CEM163;CARHUAZ;1;14;1;13;7;4;3;;0;;;1;;;3;;;0;;;;;;5;;;3;;;;;;1;;;1;;;113
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;60301;CAJAMARCA;CELENDÍN;CELENDÍN;CEM164;CELENDÍN;1;24;0;24;2;10;12;;0;;;2;;;1;;;2;;;;;;8;;;5;;;;;;4;;;2;;;162
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160501;LORETO;REQUENA;REQUENA;CEM165;REQUENA;1;38;10;28;12;23;3;;3;;;9;;;4;;;7;;;;;;9;;;4;;;;;;1;;;1;;;190
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220601;SAN MARTÍN;MARISCAL CÁCERES;JUANJUI;CEM166;MARISCAL CÁCERES;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;220201;SAN MARTÍN;BELLAVISTA;BELLAVISTA;CEM167;BELLAVISTA-SAN MARTIN;1;4;0;4;2;0;2;;0;;;1;;;0;;;0;;;;;;0;;;1;;;;;;2;;;0;;;15
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;190201;PASCO;DANIEL ALCIDES CARRIÓN;YANAHUANCA;CEM168;DANIEL ALCIDES CARRION;1;6;0;6;4;2;0;;0;;;0;;;0;;;2;;;;;;2;;;2;;;;;;0;;;0;;;41
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;230301;TACNA;JORGE BASADRE;LOCUMBA;CEM169;JORGE BASADRE;1;5;1;4;1;2;2;;0;;;1;;;1;;;1;;;;;;2;;;0;;;;;;0;;;0;;;37
2012;ENE - DIC;5/01/2013;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;240301;TUMBES;ZARUMILLA;ZARUMILLA;CEM170;ZARUMILLA;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
